2025-08-17 22:36:51,5,65.28
2025-08-19 15:29:50,5,89.58
2025-08-19 17:52:42,5,86.61
2025-08-19 21:19:08,5,91.55
2025-08-20 10:07:25,5,93.24
2025-08-20 10:50:41,5,93.24
2025-08-24 02:38:02,5,95.98
2025-08-25 00:01:47,5,99.06
